id_cargo,liquidacion,transportista,acuerdo,referencia,concepto,monto,moneda
CH-USD-PT-000045,LIQ-USD-000045,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000045,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000045,LIQ-USD-000045,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000045,FLETE_MARITIMO,620.00,USD
CH-N1-000045,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000045,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000045,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000045,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000045,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000045,SEGURO,200.00,ARS
CH-P1-000046-0,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000046-0,FLETE_BASE,1000.00,ARS
CH-P1-000046-1,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000046-1,FLETE_BASE,1000.00,ARS
CH-P1-000046-2,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000046-2,FLETE_BASE,1000.00,ARS
CH-P1-000046-3,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000046-3,FLETE_BASE,1000.00,ARS
CH-P1-000046-4,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000046-4,FLETE_BASE,1000.00,ARS
CH-P2-000046-0,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000046-0,FLETE_BASE,1200.00,ARS
CH-P2-000046-1,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000046-1,FLETE_BASE,1200.00,ARS
CH-P2-000046-2,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000046-2,FLETE_BASE,1200.00,ARS
CH-FE1-000046,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000046,FLETE_BASE,1350.00,ARS
CH-FE2-000046,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000046,FLETE_BASE,1150.00,ARS
CH-FD-000046,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000046,FLETE_BASE,750.00,ARS
CH-REV-000046,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000046,SEGURO,200.00,ARS
CH-UND-000046,LIQ-ARS-000046,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000046,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000046,LIQ-USD-000046,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000046,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000046,LIQ-USD-000046,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000046,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000046,LIQ-USD-000046,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000046,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000046,LIQ-USD-000046,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000046,FLETE_MARITIMO,620.00,USD
CH-N1-000046,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000046,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000046,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000046,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000046,LIQ-ARS-000046,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000046,SEGURO,200.00,ARS
CH-P1-000047-0,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000047-0,FLETE_BASE,1000.00,ARS
CH-P1-000047-1,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000047-1,FLETE_BASE,1000.00,ARS
CH-P1-000047-2,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000047-2,FLETE_BASE,1000.00,ARS
CH-P1-000047-3,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000047-3,FLETE_BASE,1000.00,ARS
CH-P1-000047-4,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000047-4,FLETE_BASE,1000.00,ARS
CH-P2-000047-0,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000047-0,FLETE_BASE,1200.00,ARS
CH-P2-000047-1,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000047-1,FLETE_BASE,1200.00,ARS
CH-P2-000047-2,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000047-2,FLETE_BASE,1200.00,ARS
CH-FE1-000047,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000047,FLETE_BASE,1350.00,ARS
CH-FE2-000047,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000047,FLETE_BASE,1150.00,ARS
CH-FD-000047,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000047,FLETE_BASE,750.00,ARS
CH-REV-000047,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000047,SEGURO,200.00,ARS
CH-UND-000047,LIQ-ARS-000047,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000047,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000047,LIQ-USD-000047,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000047,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000047,LIQ-USD-000047,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000047,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000047,LIQ-USD-000047,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000047,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000047,LIQ-USD-000047,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000047,FLETE_MARITIMO,620.00,USD
CH-N1-000047,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000047,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000047,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000047,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000047,LIQ-ARS-000047,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000047,SEGURO,200.00,ARS
CH-P1-000048-0,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000048-0,FLETE_BASE,1000.00,ARS
CH-P1-000048-1,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000048-1,FLETE_BASE,1000.00,ARS
CH-P1-000048-2,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000048-2,FLETE_BASE,1000.00,ARS
CH-P1-000048-3,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000048-3,FLETE_BASE,1000.00,ARS
CH-P1-000048-4,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000048-4,FLETE_BASE,1000.00,ARS
CH-P2-000048-0,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000048-0,FLETE_BASE,1200.00,ARS
CH-P2-000048-1,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000048-1,FLETE_BASE,1200.00,ARS
CH-P2-000048-2,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000048-2,FLETE_BASE,1200.00,ARS
CH-FE1-000048,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000048,FLETE_BASE,1350.00,ARS
CH-FE2-000048,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000048,FLETE_BASE,1150.00,ARS
CH-FD-000048,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000048,FLETE_BASE,750.00,ARS
CH-REV-000048,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000048,SEGURO,200.00,ARS
CH-UND-000048,LIQ-ARS-000048,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000048,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000048,LIQ-USD-000048,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000048,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000048,LIQ-USD-000048,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000048,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000048,LIQ-USD-000048,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000048,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000048,LIQ-USD-000048,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000048,FLETE_MARITIMO,620.00,USD
CH-N1-000048,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000048,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000048,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000048,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000048,LIQ-ARS-000048,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000048,SEGURO,200.00,ARS
CH-P1-000049-0,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000049-0,FLETE_BASE,1000.00,ARS
CH-P1-000049-1,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000049-1,FLETE_BASE,1000.00,ARS
CH-P1-000049-2,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000049-2,FLETE_BASE,1000.00,ARS
CH-P1-000049-3,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000049-3,FLETE_BASE,1000.00,ARS
CH-P1-000049-4,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000049-4,FLETE_BASE,1000.00,ARS
CH-P2-000049-0,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000049-0,FLETE_BASE,1200.00,ARS
CH-P2-000049-1,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000049-1,FLETE_BASE,1200.00,ARS
CH-P2-000049-2,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000049-2,FLETE_BASE,1200.00,ARS
CH-FE1-000049,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000049,FLETE_BASE,1350.00,ARS
CH-FE2-000049,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000049,FLETE_BASE,1150.00,ARS
CH-FD-000049,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000049,FLETE_BASE,750.00,ARS
CH-REV-000049,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000049,SEGURO,200.00,ARS
CH-UND-000049,LIQ-ARS-000049,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000049,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000049,LIQ-USD-000049,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000049,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000049,LIQ-USD-000049,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000049,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000049,LIQ-USD-000049,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000049,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000049,LIQ-USD-000049,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000049,FLETE_MARITIMO,620.00,USD
CH-N1-000049,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000049,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000049,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000049,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000049,LIQ-ARS-000049,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000049,SEGURO,200.00,ARS
